row_id,split
237_1995,train
237_1996,train
237_1997,train
237_1998,train
237_1999,train
237_2000,train
237_2001,train
237_2002,train
237_2003,train
237_2004,train
237_2005,train
237_2006,train
237_2007,train
237_2008,train
237_2009,train
237_2010,train
237_2011,train
237_2012,validation
237_2013,validation
237_2014,test
237_2015,test
238_1990,train
238_1991,train
238_1992,train
238_1993,train
238_1994,train
238_1995,train
238_1996,train
238_1997,train
238_1998,train
238_1999,train
238_2000,train
238_2001,train
238_2002,train
238_2003,train
238_2004,train
238_2005,train
238_2006,train
238_2007,train
238_2008,train
238_2009,train
238_2010,train
238_2011,train
238_2012,validation
238_2013,validation
238_2014,test
238_2015,test
239_1990,train
239_1991,train
239_1992,train
239_1993,train
239_1994,train
239_1995,train
239_1996,train
239_1997,train
239_1998,train
239_1999,train
239_2000,train
239_2001,train
239_2002,train
239_2003,train
239_2004,train
239_2005,train
239_2006,train
239_2007,train
239_2008,train
239_2009,train
239_2010,train
239_2011,train
239_2012,validation
239_2013,validation
239_2014,test
239_2015,test
240_1990,train
240_1991,train
240_1992,train
240_1993,train
240_1994,train
240_1995,train
240_1996,train
240_1997,train
240_1998,train
240_1999,train
240_2000,train
240_2001,train
240_2002,train
240_2003,train
240_2004,train
240_2005,train
240_2006,train
240_2007,train
240_2008,train
240_2009,train
240_2010,train
240_2011,train
240_2012,validation
240_2013,validation
240_2014,test
240_2015,test
241_1990,train
241_1991,train
241_1992,train
241_1993,train
241_1994,train
241_1995,train
241_1996,train
241_1997,train
241_1998,train
241_1999,train
241_2000,train
241_2001,train
241_2002,train
241_2003,train
241_2004,train
241_2005,train
241_2006,train
241_2007,train
241_2008,train
241_2009,train
241_2010,train
241_2011,train
241_2012,validation
241_2013,validation
241_2014,test
241_2015,test
242_1990,train
242_1991,train
242_1992,train
242_1993,train
242_1994,train
242_1995,train
242_1996,train
242_1997,train
242_1998,train
242_1999,train
242_2000,train
242_2001,train
242_2002,train
242_2003,train
242_2004,train
242_2005,train
242_2006,train
242_2007,train
242_2008,train
242_2009,train
242_2010,train
242_2011,train
242_2012,validation
242_2013,validation
242_2014,test
242_2015,test
243_1990,train
243_1991,train
243_1992,train
243_1993,train
243_1994,train
243_1995,train
243_1996,train
243_1997,train
243_1998,train
243_1999,train
243_2000,train
243_2001,train
243_2002,train
243_2003,train
243_2004,train
243_2005,train
243_2006,train
243_2007,train
243_2008,train
243_2009,train
243_2010,train
243_2011,train
243_2012,validation
243_2013,validation
243_2014,test
243_2015,test
244_1990,train
244_1991,train
244_1992,train
244_1993,train
244_1994,train
244_1995,train
244_1996,train
244_1997,train
244_1998,train
244_1999,train
244_2000,train
244_2001,train
244_2002,train
244_2003,train
244_2004,train
244_2005,train
244_2006,train
244_2007,train
244_2008,train
244_2009,train
244_2010,train
244_2011,train
244_2012,validation
244_2013,validation
244_2014,test
244_2015,test
601_1990,train
601_1991,train
601_1992,train
601_1993,train
601_1994,train
601_1995,train
601_1996,train
601_1997,train
601_1998,train
601_1999,train
601_2000,train
601_2001,train
601_2002,train
601_2003,train
601_2004,train
601_2005,train
601_2006,train
601_2007,train
601_2008,train
601_2009,train
601_2010,train
601_2011,train
601_2012,validation
601_2013,validation
601_2014,test
601_2015,test
602_1990,train
602_1991,train
602_1992,train
602_1993,train
602_1994,train
602_1995,train
602_1996,train
602_1997,train
602_1998,train
602_1999,train
602_2000,train
602_2001,train
602_2002,train
602_2003,train
602_2004,train
602_2005,train
602_2006,train
602_2007,train
602_2008,train
602_2009,train
602_2010,train
602_2011,train
602_2012,validation
602_2013,validation
602_2014,test
602_2015,test
603_1990,train
603_1991,train
603_1992,train
603_1993,train
603_1994,train
603_1995,train
603_1996,train
603_1997,train
603_1998,train
603_1999,train
603_2000,train
603_2001,train
603_2002,train
603_2003,train
603_2004,train
603_2005,train
603_2006,train
603_2007,train
603_2008,train
603_2009,train
603_2010,train
603_2011,train
603_2012,validation
603_2013,validation
603_2014,test
603_2015,test
604_1990,train
604_1991,train
604_1992,train
604_1993,train
604_1994,train
604_1995,train
604_1996,train
604_1997,train
604_1998,train
604_1999,train
604_2000,train
604_2001,train
604_2002,train
604_2003,train
604_2004,train
604_2005,train
604_2006,train
604_2007,train
604_2008,train
604_2009,train
604_2010,train
604_2011,train
604_2012,validation
604_2013,validation
604_2014,test
604_2015,test
605_1990,train
605_1991,train
605_1992,train
605_1993,train
605_1994,train
605_1995,train
605_1996,train
605_1997,train
605_1998,train
605_1999,train
605_2000,train
605_2001,train
605_2002,train
605_2003,train
605_2004,train
605_2005,train
605_2006,train
605_2007,train
605_2008,train
605_2009,train
605_2010,train
605_2011,train
605_2012,validation
605_2013,validation
605_2014,test
605_2015,test
606_1990,train
606_1991,train
606_1992,train
606_1993,train
606_1994,train
606_1995,train
606_1996,train
606_1997,train
606_1998,train
606_1999,train
606_2000,train
606_2001,train
606_2002,train
606_2003,train
606_2004,train
606_2005,train
606_2006,train
606_2007,train
606_2008,train
606_2009,train
606_2010,train
606_2011,train
606_2012,validation
606_2013,validation
606_2014,test
606_2015,test
607_1990,train
607_1991,train
607_1992,train
607_1993,train
607_1994,train
607_1995,train
607_1996,train
607_1997,train
607_1998,train
607_1999,train
607_2000,train
607_2001,train
607_2002,train
607_2003,train
607_2004,train
607_2005,train
607_2006,train
607_2007,train
607_2008,train
607_2009,train
607_2010,train
607_2011,train
607_2012,validation
607_2013,validation
607_2014,test
607_2015,test
608_1990,train
608_1991,train
608_1992,train
608_1993,train
608_1994,train
608_1995,train
608_1996,train
608_1997,train
608_1998,train
608_1999,train
608_2000,train
608_2001,train
608_2002,train
608_2003,train
608_2004,train
608_2005,train
608_2006,train
608_2007,train
608_2008,train
608_2009,train
608_2010,train
608_2011,train
608_2012,validation
608_2013,validation
608_2014,test
608_2015,test
609_1990,train
609_1991,train
609_1992,train
609_1993,train
609_1994,train
609_1995,train
609_1996,train
609_1997,train
609_1998,train
609_1999,train
609_2000,train
609_2001,train
609_2002,train
609_2003,train
609_2004,train
609_2005,train
609_2006,train
609_2007,train
609_2008,train
609_2009,train
609_2010,train
609_2011,train
609_2012,validation
609_2013,validation
609_2014,test
609_2015,test
610_1990,train
610_1991,train
610_1992,train
610_1993,train
610_1994,train
610_1995,train
610_1996,train
610_1997,train
610_1998,train
610_1999,train
610_2000,train
610_2001,train
610_2002,train
610_2003,train
610_2004,train
610_2005,train
610_2006,train
610_2007,train
610_2008,train
610_2009,train
610_2010,train
610_2011,train
610_2012,validation
610_2013,validation
610_2014,test
610_2015,test
626_1990,train
626_1991,train
626_1992,train
626_1993,train
626_1994,train
626_1995,train
626_1996,train
626_1997,train
626_1998,train
626_1999,train
626_2000,train
626_2001,train
626_2002,train
626_2003,train
626_2004,train
626_2005,train
626_2006,train
626_2007,train
626_2008,train
626_2009,train
626_2010,train
626_2011,train
626_2012,validation
626_2013,validation
626_2014,test
626_2015,test
627_1990,train
627_1991,train
627_1992,train
627_1993,train
627_1994,train
627_1995,train
627_1996,train
627_1997,train
627_1998,train
627_1999,train
627_2000,train
627_2001,train
627_2002,train
627_2003,train
627_2004,train
627_2005,train
627_2006,train
627_2007,train
627_2008,train
627_2009,train
627_2010,train
627_2011,train
627_2012,validation
627_2013,validation
627_2014,test
627_2015,test
629_1990,train
629_1991,train
629_1992,train
629_1993,train
629_1994,train
629_1995,train
629_1996,train
629_1997,train
629_1998,train
629_1999,train
629_2000,train
629_2001,train
629_2002,train
629_2003,train
629_2004,train
629_2005,train
629_2006,train
629_2007,train
629_2008,train
629_2009,train
629_2010,train
629_2011,train
629_2012,validation
629_2013,validation
629_2014,test
629_2015,test
630_1990,train
630_1991,train
630_1992,train
630_1993,train
630_1994,train
630_1995,train
630_1996,train
630_1997,train
630_1998,train
630_1999,train
630_2000,train
630_2001,train
630_2002,train
630_2003,train
630_2004,train
630_2005,train
630_2006,train
630_2007,train
630_2008,train
630_2009,train
630_2010,train
630_2011,train
630_2012,validation
630_2013,validation
630_2014,test
630_2015,test
631_1990,train
631_1991,train
631_1992,train
631_1993,train
631_1994,train
631_1995,train
631_1996,train
631_1997,train
631_1998,train
631_1999,train
631_2000,train
631_2001,train
631_2002,train
631_2003,train
631_2004,train
631_2005,train
631_2006,train
631_2007,train
631_2008,train
631_2009,train
631_2010,train
631_2011,train
631_2012,validation
631_2013,validation
631_2014,test
631_2015,test
632_1990,train
632_1991,train
632_1992,train
632_1993,train
632_1994,train
632_1995,train
632_1996,train
632_1997,train
632_1998,train
632_1999,train
632_2000,train
632_2001,train
632_2002,train
632_2003,train
632_2004,train
632_2005,train
632_2006,train
632_2007,train
632_2008,train
632_2009,train
632_2010,train
632_2011,train
632_2012,validation
632_2013,validation
632_2014,test
632_2015,test
633_1990,train
633_1991,train
633_1992,train
633_1993,train
633_1994,train
633_1995,train
633_1996,train
633_1997,train
633_1998,train
633_1999,train
633_2000,train
633_2001,train
633_2002,train
633_2003,train
633_2004,train
633_2005,train
633_2006,train
633_2007,train
633_2008,train
633_2009,train
633_2010,train
633_2011,train
633_2012,validation
633_2013,validation
633_2014,test
633_2015,test
634_1990,train
634_1991,train
634_1992,train
634_1993,train
634_1994,train
634_1995,train
634_1996,train
634_1997,train
634_1998,train
634_1999,train
634_2000,train
634_2001,train
634_2002,train
634_2003,train
634_2004,train
634_2005,train
634_2006,train
634_2007,train
634_2008,train
634_2009,train
634_2010,train
634_2011,train
634_2012,validation
634_2013,validation
634_2014,test
634_2015,test
635_1990,train
635_1991,train
635_1992,train
635_1993,train
635_1994,train
635_1995,train
635_1996,train
635_1997,train
635_1998,train
635_1999,train
635_2000,train
635_2001,train
635_2002,train
635_2003,train
635_2004,train
635_2005,train
635_2006,train
635_2007,train
635_2008,train
635_2009,train
635_2010,train
635_2011,train
635_2012,validation
635_2013,validation
635_2014,test
635_2015,test
636_1990,train
636_1991,train
636_1992,train
636_1993,train
636_1994,train
636_1995,train
636_1996,train
636_1997,train
636_1998,train
636_1999,train
636_2000,train
636_2001,train
636_2002,train
636_2003,train
636_2004,train
636_2005,train
636_2006,train
636_2007,train
636_2008,train
636_2009,train
636_2010,train
636_2011,train
636_2012,validation
636_2013,validation
636_2014,test
636_2015,test
651_1990,train
651_1991,train
651_1992,train
651_1993,train
651_1994,train
651_1995,train
651_1996,train
651_1997,train
651_1998,train
651_1999,train
651_2000,train
651_2001,train
651_2002,train
651_2003,train
651_2004,train
651_2005,train
651_2006,train
651_2007,train
651_2008,train
651_2009,train
651_2010,train
651_2011,train
651_2012,validation
651_2013,validation
651_2014,test
651_2015,test
652_1990,train
652_1991,train
652_1992,train
652_1993,train
652_1994,train
652_1995,train
652_1996,train
652_1997,train
652_1998,train
652_1999,train
652_2000,train
652_2001,train
652_2002,train
652_2003,train
652_2004,train
652_2005,train
652_2006,train
652_2007,train
652_2008,train
652_2009,train
652_2010,train
652_2011,train
652_2012,validation
652_2013,validation
652_2014,test
652_2015,test
653_1990,train
653_1991,train
653_1992,train
653_1993,train
653_1994,train
653_1995,train
653_1996,train
653_1997,train
653_1998,train
653_1999,train
653_2000,train
653_2001,train
653_2002,train
653_2003,train
653_2004,train
653_2005,train
653_2006,train
653_2007,train
653_2008,train
653_2009,train
653_2010,train
653_2011,train
653_2012,validation
653_2013,validation
653_2014,test
653_2015,test
655_1990,train
655_1991,train
655_1992,train
655_1993,train
655_1994,train
655_1995,train
655_1996,train
655_1997,train
655_1998,train
655_1999,train
655_2000,train
655_2001,train
655_2002,train
655_2003,train
655_2004,train
655_2005,train
655_2006,train
655_2007,train
655_2008,train
655_2009,train
655_2010,train
655_2011,train
655_2012,validation
655_2013,validation
655_2014,test
655_2015,test
656_1990,train
656_1991,train
656_1992,train
656_1993,train
656_1994,train
656_1995,train
656_1996,train
656_1997,train
656_1998,train
656_1999,train
656_2000,train
656_2001,train
656_2002,train
656_2003,train
656_2004,train
656_2005,train
656_2006,train
656_2007,train
656_2008,train
656_2009,train
656_2010,train
656_2011,train
656_2012,validation
656_2013,validation
656_2014,test
656_2015,test
657_1990,train
657_1991,train
657_1992,train
657_1993,train
657_1994,train
657_1995,train
657_1996,train
657_1997,train
657_1998,train
657_1999,train
657_2000,train
657_2001,train
657_2002,train
657_2003,train
657_2004,train
657_2005,train
657_2006,train
657_2007,train
657_2008,train
657_2009,train
657_2010,train
657_2011,train
657_2012,validation
657_2013,validation
657_2014,test
657_2015,test
658_1990,train
658_1991,train
658_1992,train
658_1993,train
658_1994,train
658_1995,train
658_1996,train
658_1997,train
658_1998,train
658_1999,train
658_2000,train
658_2001,train
658_2002,train
658_2003,train
658_2004,train
658_2005,train
658_2006,train
658_2007,train
658_2008,train
658_2009,train
658_2010,train
658_2011,train
658_2012,validation
658_2013,validation
658_2014,test
658_2015,test
659_1990,train
659_1991,train
659_1992,train
659_1993,train
659_1994,train
659_1995,train
659_1996,train
659_1997,train
659_1998,train
659_1999,train
659_2000,train
659_2001,train
659_2002,train
659_2003,train
659_2004,train
659_2005,train
659_2006,train
659_2007,train
659_2008,train
659_2009,train
659_2010,train
659_2011,train
659_2012,validation
659_2013,validation
659_2014,test
659_2015,test
660_1990,train
660_1991,train
660_1992,train
660_1993,train
660_1994,train
660_1995,train
660_1996,train
660_1997,train
660_1998,train
660_1999,train
660_2000,train
660_2001,train
660_2002,train
660_2003,train
660_2004,train
660_2005,train
660_2006,train
660_2007,train
660_2008,train
660_2009,train
660_2010,train
660_2011,train
660_2012,validation
660_2013,validation
660_2014,test
660_2015,test
661_1990,train
661_1991,train
661_1992,train
661_1993,train
661_1994,train
661_1995,train
661_1996,train
661_1997,train
661_1998,train
661_1999,train
661_2000,train
661_2001,train
661_2002,train
661_2003,train
661_2004,train
661_2005,train
661_2006,train
661_2007,train
661_2008,train
661_2009,train
661_2010,train
661_2011,train
661_2012,validation
661_2013,validation
661_2014,test
661_2015,test
701_1990,train
701_1991,train
701_1992,train
701_1993,train
701_1994,train
701_1995,train
701_1996,train
701_1997,train
701_1998,train
701_1999,train
701_2000,train
701_2001,train
701_2002,train
701_2003,train
701_2004,train
701_2005,train
701_2006,train
701_2007,train
701_2008,train
701_2009,train
701_2010,train
701_2011,train
701_2012,validation
701_2013,validation
701_2014,test
701_2015,test
702_1990,train
702_1991,train
702_1992,train
702_1993,train
702_1994,train
702_1995,train
702_1996,train
702_1997,train
702_1998,train
702_1999,train
702_2000,train
702_2001,train
702_2002,train
702_2003,train
702_2004,train
702_2005,train
702_2006,train
702_2007,train
702_2008,train
702_2009,train
702_2010,train
702_2011,train
702_2012,validation
702_2013,validation
702_2014,test
702_2015,test
703_1990,train
703_1991,train
703_1992,train
703_1993,train
703_1994,train
703_1995,train
703_1996,train
703_1997,train
703_1998,train
703_1999,train
703_2000,train
703_2001,train
703_2002,train
703_2003,train
703_2004,train
703_2005,train
703_2006,train
703_2007,train
703_2008,train
703_2009,train
703_2010,train
703_2011,train
703_2012,validation
703_2013,validation
703_2014,test
703_2015,test
704_1990,train
704_1991,train
704_1992,train
704_1993,train
704_1994,train
704_1995,train
704_1996,train
704_1997,train
704_1998,train
704_1999,train
704_2000,train
704_2001,train
704_2002,train
704_2003,train
704_2004,train
704_2005,train
704_2006,train
704_2007,train
704_2008,train
704_2009,train
704_2010,train
704_2011,train
704_2012,validation
704_2013,validation
704_2014,test
704_2015,test
705_1990,train
705_1991,train
705_1992,train
705_1993,train
705_1994,train
705_1995,train
705_1996,train
705_1997,train
705_1998,train
705_1999,train
705_2000,train
705_2001,train
705_2002,train
705_2003,train
705_2004,train
705_2005,train
705_2006,train
705_2007,train
705_2008,train
705_2009,train
705_2010,train
705_2011,train
705_2012,validation
705_2013,validation
705_2014,test
705_2015,test
706_1990,train
706_1991,train
706_1992,train
706_1993,train
706_1994,train
706_1995,train
706_1996,train
706_1997,train
706_1998,train
706_1999,train
706_2000,train
706_2001,train
706_2002,train
706_2003,train
706_2004,train
706_2005,train
706_2006,train
706_2007,train
706_2008,train
706_2009,train
706_2010,train
706_2011,train
706_2012,validation
706_2013,validation
706_2014,test
706_2015,test
707_1990,train
707_1991,train
707_1992,train
707_1993,train
707_1994,train
707_1995,train
707_1996,train
707_1997,train
707_1998,train
707_1999,train
707_2000,train
707_2001,train
707_2002,train
707_2003,train
707_2004,train
707_2005,train
707_2006,train
707_2007,train
707_2008,train
707_2009,train
707_2010,train
707_2011,train
707_2012,validation
707_2013,validation
707_2014,test
707_2015,test
708_1990,train
708_1991,train
708_1992,train
708_1993,train
708_1994,train
708_1995,train
708_1996,train
708_1997,train
708_1998,train
708_1999,train
708_2000,train
708_2001,train
708_2002,train
708_2003,train
708_2004,train
708_2005,train
708_2006,train
708_2007,train
708_2008,train
708_2009,train
708_2010,train
708_2011,train
708_2012,validation
708_2013,validation
708_2014,test
708_2015,test
709_1990,train
709_1991,train
709_1992,train
709_1993,train
709_1994,train
709_1995,train
709_1996,train
709_1997,train
709_1998,train
709_1999,train
709_2000,train
709_2001,train
709_2002,train
709_2003,train
709_2004,train
709_2005,train
709_2006,train
709_2007,train
709_2008,train
709_2009,train
709_2010,train
709_2011,train
709_2012,validation
709_2013,validation
709_2014,test
709_2015,test
710_1990,train
710_1991,train
710_1992,train
710_1993,train
710_1994,train
710_1995,train
710_1996,train
710_1997,train
710_1998,train
710_1999,train
710_2000,train
710_2001,train
710_2002,train
710_2003,train
710_2004,train
710_2005,train
710_2006,train
710_2007,train
710_2008,train
710_2009,train
710_2010,train
710_2011,train
710_2012,validation
710_2013,validation
710_2014,test
710_2015,test
711_1990,train
711_1991,train
711_1992,train
711_1993,train
711_1994,train
711_1995,train
711_1996,train
711_1997,train
711_1998,train
711_1999,train
711_2000,train
711_2001,train
711_2002,train
711_2003,train
711_2004,train
711_2005,train
711_2006,train
711_2007,train
711_2008,train
711_2009,train
711_2010,train
711_2011,train
711_2012,validation
711_2013,validation
711_2014,test
711_2015,test
712_1990,train
712_1991,train
712_1992,train
712_1993,train
712_1994,train
712_1995,train
712_1996,train
712_1997,train
712_1998,train
712_1999,train
712_2000,train
712_2001,train
712_2002,train
712_2003,train
712_2004,train
712_2005,train
712_2006,train
712_2007,train
712_2008,train
712_2009,train
712_2010,train
712_2011,train
712_2012,validation
712_2013,validation
712_2014,test
712_2015,test
713_1990,train
713_1991,train
713_1992,train
713_1993,train
713_1994,train
713_1995,train
713_1996,train
713_1997,train
713_1998,train
713_1999,train
713_2000,train
713_2001,train
713_2002,train
713_2003,train
713_2004,train
713_2005,train
713_2006,train
713_2007,train
713_2008,train
713_2009,train
713_2010,train
713_2011,train
713_2012,validation
713_2013,validation
713_2014,test
713_2015,test
800_1990,train
800_1991,train
800_1992,train
800_1993,train
800_1994,train
800_1995,train
800_1996,train
800_1997,train
800_1998,train
800_1999,train
800_2000,train
800_2001,train
800_2002,train
800_2003,train
800_2004,train
800_2005,train
800_2006,train
800_2007,train
800_2008,train
800_2009,train
800_2010,train
800_2011,train
800_2012,validation
800_2013,validation
800_2014,test
800_2015,test
803_1990,train
803_1991,train
803_1992,train
803_1993,train
803_1994,train
803_1995,train
803_1996,train
803_1997,train
803_1998,train
803_1999,train
803_2000,train
803_2001,train
803_2002,train
803_2003,train
803_2004,train
803_2005,train
803_2006,train
803_2007,train
803_2008,train
803_2009,train
803_2010,train
803_2011,train
803_2012,validation
803_2013,validation
803_2014,test
803_2015,test
804_1990,train
804_1991,train
804_1992,train
804_1993,train
804_1994,train
804_1995,train
804_1996,train
804_1997,train
804_1998,train
804_1999,train
804_2000,train
804_2001,train
804_2002,train
804_2003,train
804_2004,train
804_2005,train
804_2006,train
804_2007,train
804_2008,train
804_2009,train
804_2010,train
804_2011,train
804_2012,validation
804_2013,validation
804_2014,test
804_2015,test
805_1990,train
805_1991,train
805_1992,train
805_1993,train
805_1994,train
805_1995,train
805_1996,train
805_1997,train
805_1998,train
805_1999,train
805_2000,train
805_2001,train
805_2002,train
805_2003,train
805_2004,train
805_2005,train
805_2006,train
805_2007,train
805_2008,train
805_2009,train
805_2010,train
805_2011,train
805_2012,validation
805_2013,validation
805_2014,test
805_2015,test
806_1990,train
806_1991,train
806_1992,train
806_1993,train
806_1994,train
806_1995,train
806_1996,train
806_1997,train
806_1998,train
806_1999,train
806_2000,train
806_2001,train
806_2002,train
806_2003,train
806_2004,train
806_2005,train
806_2006,train
806_2007,train
806_2008,train
806_2009,train
806_2010,train
806_2011,train
806_2012,validation
806_2013,validation
806_2014,test
806_2015,test
807_1990,train
807_1991,train
807_1992,train
807_1993,train
807_1994,train
807_1995,train
807_1996,train
807_1997,train
807_1998,train
807_1999,train
807_2000,train
807_2001,train
807_2002,train
807_2003,train
807_2004,train
807_2005,train
807_2006,train
807_2007,train
807_2008,train
807_2009,train
807_2010,train
807_2011,train
807_2012,validation
807_2013,validation
807_2014,test
807_2015,test
810_1990,train
810_1991,train
810_1992,train
810_1993,train
810_1994,train
810_1995,train
810_1996,train
810_1997,train
810_1998,train
810_1999,train
810_2000,train
810_2001,train
810_2002,train
810_2003,train
810_2004,train
810_2005,train
810_2006,train
810_2007,train
810_2008,train
810_2009,train
810_2010,train
810_2011,train
810_2012,validation
810_2013,validation
810_2014,test
810_2015,test
811_1990,train
811_1991,train
811_1992,train
811_1993,train
811_1994,train
811_1995,train
811_1996,train
811_1997,train
811_1998,train
811_1999,train
811_2000,train
811_2001,train
811_2002,train
811_2003,train
811_2004,train
811_2005,train
811_2006,train
811_2007,train
811_2008,train
811_2009,train
811_2010,train
811_2011,train
811_2012,validation
811_2013,validation
811_2014,test
811_2015,test
812_1990,train
812_1991,train
812_1992,train
812_1993,train
812_1994,train
812_1995,train
812_1996,train
812_1997,train
812_1998,train
812_1999,train
812_2000,train
812_2001,train
812_2002,train
812_2003,train
812_2004,train
812_2005,train
812_2006,train
812_2007,train
812_2008,train
812_2009,train
812_2010,train
812_2011,train
812_2012,validation
812_2013,validation
812_2014,test
812_2015,test
813_1990,train
813_1991,train
813_1992,train
813_1993,train
813_1994,train
813_1995,train
813_1996,train
813_1997,train
813_1998,train
813_1999,train
813_2000,train
813_2001,train
813_2002,train
813_2003,train
813_2004,train
813_2005,train
813_2006,train
813_2007,train
813_2008,train
813_2009,train
813_2010,train
813_2011,train
813_2012,validation
813_2013,validation
813_2014,test
813_2015,test
814_1990,train
814_1991,train
814_1992,train
814_1993,train
814_1994,train
814_1995,train
814_1996,train
814_1997,train
814_1998,train
814_1999,train
814_2000,train
814_2001,train
814_2002,train
814_2003,train
814_2004,train
814_2005,train
814_2006,train
814_2007,train
814_2008,train
814_2009,train
814_2010,train
814_2011,train
814_2012,validation
814_2013,validation
814_2014,test
814_2015,test
816_1990,train
816_1991,train
816_1992,train
816_1993,train
816_1994,train
816_1995,train
816_1996,train
816_1997,train
816_1998,train
816_1999,train
816_2000,train
816_2001,train
816_2002,train
816_2003,train
816_2004,train
816_2005,train
816_2006,train
816_2007,train
816_2008,train
816_2009,train
816_2010,train
816_2011,train
816_2012,validation
816_2013,validation
816_2014,test
816_2015,test
817_1990,train
817_1991,train
817_1992,train
817_1993,train
817_1994,train
817_1995,train
817_1996,train
817_1997,train
817_1998,train
817_1999,train
817_2000,train
817_2001,train
817_2002,train
817_2003,train
817_2004,train
817_2005,train
817_2006,train
817_2007,train
817_2008,train
817_2009,train
817_2010,train
817_2011,train
817_2012,validation
817_2013,validation
817_2014,test
817_2015,test
818_1990,train
818_1991,train
818_1992,train
818_1993,train
818_1994,train
818_1995,train
818_1996,train
818_1997,train
818_1998,train
818_1999,train
818_2000,train
818_2001,train
818_2002,train
818_2003,train
818_2004,train
818_2005,train
818_2006,train
818_2007,train
818_2008,train
818_2009,train
818_2010,train
818_2011,train
818_2012,validation
818_2013,validation
818_2014,test
818_2015,test
822_1996,train
822_1997,train
822_1998,train
822_1999,train
822_2000,train
822_2001,train
822_2002,train
822_2003,train
822_2004,train
822_2005,train
822_2006,train
822_2007,train
822_2008,train
822_2009,train
822_2010,train
822_2011,train
822_2012,validation
822_2013,validation
822_2014,test
822_2015,test
901_1990,train
901_1991,train
901_1992,train
901_1993,train
901_1994,train
901_1995,train
901_1996,train
901_1997,train
901_1998,train
901_1999,train
901_2000,train
901_2001,train
901_2002,train
901_2003,train
901_2004,train
901_2005,train
901_2006,train
901_2007,train
901_2008,train
901_2009,train
901_2010,train
901_2011,train
901_2012,validation
901_2013,validation
901_2014,test
901_2015,test
902_1990,train
902_1991,train
902_1992,train
902_1993,train
902_1994,train
902_1995,train
902_1996,train
902_1997,train
902_1998,train
902_1999,train
902_2000,train
902_2001,train
902_2002,train
902_2003,train
902_2004,train
902_2005,train
902_2006,train
902_2007,train
902_2008,train
902_2009,train
902_2010,train
902_2011,train
902_2012,validation
902_2013,validation
902_2014,test
902_2015,test
903_1990,train
903_1991,train
903_1992,train
903_1993,train
903_1994,train
903_1995,train
903_1996,train
903_1997,train
903_1998,train
903_1999,train
903_2000,train
903_2001,train
903_2002,train
903_2003,train
903_2004,train
903_2005,train
903_2006,train
903_2007,train
903_2008,train
903_2009,train
903_2010,train
903_2011,train
903_2012,validation
903_2013,validation
903_2014,test
903_2015,test
904_1990,train
904_1991,train
904_1992,train
904_1993,train
904_1994,train
904_1995,train
904_1996,train
904_1997,train
904_1998,train
904_1999,train
904_2000,train
904_2001,train
904_2002,train
904_2003,train
904_2004,train
904_2005,train
904_2006,train
904_2007,train
904_2008,train
904_2009,train
904_2010,train
904_2011,train
904_2012,validation
904_2013,validation
904_2014,test
904_2015,test
905_1990,train
905_1991,train
905_1992,train
905_1993,train
905_1994,train
905_1995,train
905_1996,train
905_1997,train
905_1998,train
905_1999,train
905_2000,train
905_2001,train
905_2002,train
905_2003,train
905_2004,train
905_2005,train
905_2006,train
905_2007,train
905_2008,train
905_2009,train
905_2010,train
905_2011,train
905_2012,validation
905_2013,validation
905_2014,test
905_2015,test
906_1990,train
906_1991,train
906_1992,train
906_1993,train
906_1994,train
906_1995,train
906_1996,train
906_1997,train
906_1998,train
906_1999,train
906_2000,train
906_2001,train
906_2002,train
906_2003,train
906_2004,train
906_2005,train
906_2006,train
906_2007,train
906_2008,train
906_2009,train
906_2010,train
906_2011,train
906_2012,validation
906_2013,validation
906_2014,test
906_2015,test
907_1990,train
907_1991,train
907_1992,train
907_1993,train
907_1994,train
907_1995,train
907_1996,train
907_1997,train
907_1998,train
907_1999,train
907_2000,train
907_2001,train
907_2002,train
907_2003,train
907_2004,train
907_2005,train
907_2006,train
907_2007,train
907_2008,train
907_2009,train
907_2010,train
907_2011,train
907_2012,validation
907_2013,validation
907_2014,test
907_2015,test
908_1990,train
908_1991,train
908_1992,train
908_1993,train
908_1994,train
908_1995,train
908_1996,train
908_1997,train
908_1998,train
908_1999,train
908_2000,train
908_2001,train
908_2002,train
908_2003,train
908_2004,train
908_2005,train
908_2006,train
908_2007,train
908_2008,train
908_2009,train
908_2010,train
908_2011,train
908_2012,validation
908_2013,validation
908_2014,test
908_2015,test
909_1990,train
909_1991,train
909_1992,train
909_1993,train
909_1994,train
909_1995,train
909_1996,train
909_1997,train
909_1998,train
909_1999,train
909_2000,train
909_2001,train
909_2002,train
909_2003,train
909_2004,train
909_2005,train
909_2006,train
909_2007,train
909_2008,train
909_2009,train
909_2010,train
909_2011,train
909_2012,validation
909_2013,validation
909_2014,test
909_2015,test
910_1990,train
910_1991,train
910_1992,train
910_1993,train
910_1994,train
910_1997,train
910_1998,train
910_1999,train
910_2000,train
910_2001,train
910_2002,train
910_2003,train
910_2004,train
910_2005,train
910_2006,train
910_2007,train
910_2008,train
910_2009,train
910_2010,train
910_2011,train
910_2012,validation
910_2013,validation
910_2014,test
910_2015,test
911_1990,train
911_1991,train
911_1992,train
911_1993,train
911_1994,train
911_1995,train
911_1996,train
911_1997,train
911_1998,train
911_1999,train
911_2000,train
911_2001,train
911_2002,train
911_2003,train
